listing_date;title;company;location;work_type;link
01-Oct-24 07:52;Settlement & Dispute Management Dept Head;PT. PERSOLKELLY Recruitment Indonesia;South Tangerang;Full time;https://www.jobstreet.co.id/job/79206187
01-Oct-24 04:02;IT Project Manager;PT Peoplyee Tech Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79198833
01-Oct-24 06:54;Project Manager - IT Consulting (A-109666);RGF HR Agent Indonesia;South Jakarta;Full time;https://www.jobstreet.co.id/job/79204744
01-Oct-24 23:20;Senior IT Operation Support;PT Sinergi Daya Mitra;Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79216944
01-Oct-24 11:18;Cloud Operation Manager (Project Based);PT Era Awan Digital;Central Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79210296
02-Oct-24 02:01;IT PM Business Analyst;PT Insura Media Solusi (Jakarta);Jakarta;Full time;https://www.jobstreet.co.id/job/79220766
01-Oct-24 12:00;IT Project Manager;PT. Metrodata Electronics, Tbk;West Jakarta;Full time;https://www.jobstreet.co.id/job/79214699
01-Oct-24 04:51;Investor Relation Section Head;Agung Sedayu Group;North Jakarta;Full time;https://www.jobstreet.co.id/job/79200112
01-Oct-24 04:02;IT Project Management Support Officer;Yayasan Bina Nusantara;Jakarta;Full time;https://www.jobstreet.co.id/job/79198849
01-Oct-24 07:20;IT Support - Japanese Speaker;People Connect HR Services;South Jakarta;Full time;https://www.jobstreet.co.id/job/79205458
01-Oct-24 07:33;IT Technical Consultant (Application Support);PT Buana Finance Tbk;Jakarta;Full time;https://www.jobstreet.co.id/job/79205784
01-Oct-24 07:46;Transaction Monitoring Dept Head;PT. PERSOLKELLY Recruitment Indonesia;South Tangerang;Full time;https://www.jobstreet.co.id/job/79206076
01-Oct-24 03:56;IT Customer Service Officer;British School Jakarta;South Tangerang;Full time;https://www.jobstreet.co.id/job/79198646
01-Oct-24 08:44;Digital Devops Analyst;PT Tripatra Engineers & Constructors;South Tangerang;Contract/Temp;https://www.jobstreet.co.id/job/79207189
01-Oct-24 08:08;Junior IT Consultant;PT. Vostra Internasional;Jakarta;Full time;https://www.jobstreet.co.id/job/79206508
01-Oct-24 04:01;Associate Software Engineering Specialist;Yayasan Bina Nusantara;West Jakarta;Full time;https://www.jobstreet.co.id/job/79198808
01-Oct-24 02:33;Network Operations Head;PT Visionet Data Internasional;Tangerang;Full time;https://www.jobstreet.co.id/job/79194893
30-Sep-24 09:47;IT Division Team;PT Gudang Kripto Indonesia;South Jakarta;Full time;https://www.jobstreet.co.id/job/79182729
01-Oct-24 02:06;IT Infrastructure Engineer - Cilegon - IT Consulting (A-109844);RGF HR Agent Indonesia;Cilegon;Full time;https://www.jobstreet.co.id/job/79194156
30-Sep-24 08:01;Head of Operation;PT Persada Inti Utama (Jakarta);Bekasi;Full time;https://www.jobstreet.co.id/job/79178346
01-Oct-24 02:51;Area Bancassurance Manager - Magelang;PT AIA FINANCIAL;Magelang;Contract/Temp;https://www.jobstreet.co.id/job/79195415
30-Sep-24 08:55;Cyber Security Solution Head;PT Visionet Data Internasional;Tangerang;Full time;https://www.jobstreet.co.id/job/79179662
30-Sep-24 08:58;IT Japanese Interpreter;PT Nusantara Compnet Integrator;West Jakarta;Full time;https://www.jobstreet.co.id/job/78648997
30-Sep-24 08:58;IT staff;PT Peoplyee Tech Indonesia;Surabaya;Full time;https://www.jobstreet.co.id/job/79179819
30-Sep-24 04:11;Associate Technical Lead Specialist;Yayasan Bina Nusantara;West Jakarta;Full time;https://www.jobstreet.co.id/job/79170986
30-Sep-24 18:22;IT Supervisor;PT. Dassa Cipta Daya;Kulon Progo;Full time;https://www.jobstreet.co.id/job/79187475
30-Sep-24 04:27;IT Operational (Aceh);WINGS Group;Banda Aceh;Full time;https://www.jobstreet.co.id/job/79171406
01-Oct-24 01:57;IS Infrastructure Specialist;PT. Agrinesia Raya;Bogor;Full time;https://www.jobstreet.co.id/job/79193875
30-Sep-24 02:58;Network Administrator;PT Airfast Indonesia;Tangerang;Contract/Temp;https://www.jobstreet.co.id/job/79167764
01-Oct-24 01:52;IT Support Staff - Trading (A-111336);RGF HR Agent Indonesia;South Jakarta;Full time;https://www.jobstreet.co.id/job/79193741
30-Sep-24 03:50;IT SOC Analyst (Security Operation Center);PT CIMB Niaga Auto Finance;South Tangerang;Full time;https://www.jobstreet.co.id/job/79170243
30-Sep-24 10:16;IT Database & Storage Technology Officer;PT CIMB Niaga Auto Finance;Tangerang;Full time;https://www.jobstreet.co.id/job/79183140
30-Sep-24 10:42;IT Technician;PT Bizlink Technology Indonesia;Batam;Full time;https://www.jobstreet.co.id/job/79183484
29-Sep-24 01:53;Software/Cybersecurity Development;Private Advertiser;East Jakarta;Full time;https://www.jobstreet.co.id/job/79156723
04-Oct-24 08:14;Project Manager - IT;Shopee Internasional Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79304011
04-Oct-24 07:30;IT Onsite Support Technican – Sankt Ingbert (m/f/d);DXC Technology;East Nusa Tenggara;Full time;https://www.jobstreet.co.id/job/79308639
04-Oct-24 08:00;Analyst, Compliance Department;The Bank of Tokyo Mitsubishi-UFJ;Jakarta;Full time;https://www.jobstreet.co.id/job/79308378
04-Oct-24 11:17;IT Data Centre Operations;PT NTT Indonesia;South Jakarta;Full time;https://www.jobstreet.co.id/job/79306326
04-Oct-24 14:15;Head of Credit Risk and Underwriting;Xendit;Jakarta;Full time;https://www.jobstreet.co.id/job/79308682
05-Oct-24 00:00;Consultant / Interim Manager / Partner @ INSECOGO (m/f/d) remote in Malaysia;INSEMACO® Recruiting & Executive Search Consultants GmbH & Co. KG;Kuningan Regency;Full time;https://www.jobstreet.co.id/job/79317787
04-Oct-24 12:00;Field Tech Analyst;PT NTT INDONESIA TECHNOLOGY;Bogor;Full time;https://www.jobstreet.co.id/job/79309012
03-Oct-24 09:54;Service Delivery Manager;PT NTT Indonesia;South Jakarta;Full time;https://www.jobstreet.co.id/job/79268449
03-Oct-24 18:40;Solutions Consultant - FSI, Indonesia;Palo Alto Networks;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79273305
03-Oct-24 03:29;Loyalty and Promotions Product Manager;PT Telkomsel Ekosistem Digital;South Jakarta;Full time;https://www.jobstreet.co.id/job/79271427
03-Oct-24 10:05;System Engineer;PT NTT Indonesia;South Jakarta;Full time;https://www.jobstreet.co.id/job/79268327
02-Oct-24 08:52;Chubb Life - IT Core Application Support Officer;PT Chubb General Insurance Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79238690
02-Oct-24 10:24;Technical Project Manager;PT Sea Group;Jakarta;Full time;https://www.jobstreet.co.id/job/79238947
02-Oct-24 09:24;IT Supervisor;PT Soejasch Bali;Denpasar;Contract/Temp;https://www.jobstreet.co.id/job/79235892
03-Oct-24 00:00;Software Developer, Team Lead (J2EE) - to be based in Selangor, Malaysia;BTC Recruitment;Jakarta;Full time;https://www.jobstreet.co.id/job/79283546
02-Oct-24 09:03;IT Supervisor;PT Soejasch Bali;Denpasar;Full time;https://www.jobstreet.co.id/job/79238885
01-Oct-24 15:52;Chubb Life - IT Core Application Support Officer;PT Chubb General Insurance Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79214719
30-Sep-24 05:00;Chief Partnership Distribution;SUN LIFE INDONESIA;South Jakarta;Full time;https://www.jobstreet.co.id/job/79184623
30-Sep-24 00:00;Technical Lead - IVR;Flintex Consulting Pte Ltd;Jakarta;Full time;https://www.jobstreet.co.id/job/79184618
02-Oct-24 20:23;Section Head IT System Administrator & Support;Company Confidential;Jakarta;Full time;https://www.jobstreet.co.id/job/79246566
04-Oct-24 10:11;Product Development Assistant Manager;PT Asuransi Allianz Life Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79306330
04-Oct-24 08:03;Head of Engineering (Relocation to Malaysia);Company Confidential;Jakarta;Full time;https://www.jobstreet.co.id/job/79303949
05-Oct-24 01:59;IT BA & QA Senior;PT. Pilar Teknologi Solusi;South Jakarta;Full time;https://www.jobstreet.co.id/job/79313436
02-Oct-24 07:29;Investment Banking Manager;Czarnikow;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79241739
