listing_date;title;company;location;work_type;link
20-Oct-24 08:47;Car Connected Services (CCS) Specialist;PT Hyundai Autoever Indonesia;South Jakarta;Full time;https://www.jobstreet.co.id/job/79621588
18-Oct-24 09:14;Helpdesk;PT Halik Selindo Alpha;South Jakarta;Full time;https://www.jobstreet.co.id/job/79604824
21-Oct-24 09:20;System Analyst;PT Gets Muamalah Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79642632
17-Oct-24 08:44;IT Support;PT Java Abadi Gemilang;Jakarta;Full time;https://www.jobstreet.co.id/job/79576142
23-Oct-24 07:19;IT Programmer Staff;PT Turnaround Asset Indonesia;South Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79704451
22-Oct-24 07:13;System Engineer;PT Mitra Mandiri Informatika;Jakarta;Full time;https://www.jobstreet.co.id/job/79676652
17-Oct-24 02:49;IT System Support Junior Staff - Trading (A-112186);RGF HR Agent Indonesia;West Jakarta;Full time;https://www.jobstreet.co.id/job/79564387
22-Oct-24 23:50;Data Center Technician 3-IT;PT Oracle Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79696820
18-Oct-24 02:00;L1 Operation;PT Phincon;Jakarta;Full time;https://www.jobstreet.co.id/job/79591041
17-Oct-24 03:32;IT Specialist & System Development;PT. Mora Telematika Indonesia TBK;Central Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79566588
23-Oct-24 12:00;Technical Consultant Assc.;PT. Metrodata Electronics, Tbk;West Jakarta;Full time;https://www.jobstreet.co.id/job/79712819
23-Oct-24 11:06;IT Executive;PT Progo Puncak Group;Tangerang;Full time;https://www.jobstreet.co.id/job/79709119
18-Oct-24 09:26;IT Support;PT Advanced Agri Indonesia;North Jakarta;Part time;https://www.jobstreet.co.id/job/79605415
23-Oct-24 07:27;System Analyst;Private Advertiser;Tangerang;Full time;https://www.jobstreet.co.id/job/79704619
21-Oct-24 02:53;IT System Analyst;Private Advertiser;South Tangerang;Contract/Temp;https://www.jobstreet.co.id/job/79630420
23-Oct-24 09:04;Jr System Analyst & Design;PT Nutech Integrasi;South Jakarta;Full time;https://www.jobstreet.co.id/job/79706681
23-Oct-24 12:00;Technical Consultant Analyst;PT. Metrodata Electronics, Tbk;West Jakarta;Full time;https://www.jobstreet.co.id/job/79712775
18-Oct-24 04:37;Technician, Site IT;ASIA PULP AND PAPER;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79596768
23-Oct-24 05:55;Field Technical Support (Kediri);PT. Majoo Teknologi Indonesia;Kediri;Full time;https://www.jobstreet.co.id/job/79700603
17-Oct-24 03:48;IT Support Staff;PT Proteindotama Cipta Pangan (JAPFA Food);West Jakarta;Full time;https://www.jobstreet.co.id/job/79567718
23-Oct-24 03:14;Technical Consultant Analyst;PT. Metrodata Electronics, Tbk;West Jakarta;Full time;https://www.jobstreet.co.id/job/79701649
17-Oct-24 07:17;Senior IT Support;PT Helena Chloe Gracia;Jakarta;Full time;https://www.jobstreet.co.id/job/79574363
17-Oct-24 10:14;System Analyst;PT Salva Teknologi Digital;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79578971
17-Oct-24 03:02;IT SUPPORT;PT. Metrodata Electronics, Tbk;Central Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79564967
23-Oct-24 03:13;IT Support;PT Karya Jaya Sembilan Saudara (KJPerabot);East Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79695793
23-Oct-24 12:00;Application Developer Assc.;PT. Metrodata Electronics, Tbk;West Jakarta;Full time;https://www.jobstreet.co.id/job/79712831
20-Oct-24 14:39;Technical Support ATM;PT Karya Solusi Prima Sejahtera;Tangerang;Full time;https://www.jobstreet.co.id/job/79622441
18-Oct-24 06:46;System Analyst;PT Lawencon Internasional;South Jakarta;Full time;https://www.jobstreet.co.id/job/79601153
21-Oct-24 10:01;Help Desk - Software;PT SBG Solusi Bisnis;Batam;Full time;https://www.jobstreet.co.id/job/79643991
22-Oct-24 02:31;System Implementation Consultant – Indonesia (Remote);Cobden & Carter International;Jakarta;Full time;https://www.jobstreet.co.id/job/79655792
17-Oct-24 09:09;IT Support;Sekolah Pelita Harapan;Jakarta;Full time;https://www.jobstreet.co.id/job/78913366
17-Oct-24 03:40;IT SUPPORT;PT Kharisma Interplast Pratama;Tangerang Regency;Full time;https://www.jobstreet.co.id/job/79567213
17-Oct-24 09:47;IT Desktop Support;PT. Metrodata Electronics, Tbk;West Jakarta;Full time;https://www.jobstreet.co.id/job/79580249
21-Oct-24 07:44;Engineer;PT Dimulti Pilar Narmadi;Depok;Contract/Temp;https://www.jobstreet.co.id/job/79640345
17-Oct-24 02:33;IT System Analyst (Sales & Distribution Module);Erajaya Group;West Jakarta;Full time;https://www.jobstreet.co.id/job/79563878
22-Oct-24 04:02;Application Consultant (Business Consultant);PT Strategic Partner Solution;Jakarta;Full time;https://www.jobstreet.co.id/job/79665818
19-Oct-24 02:17;IT SUPPORT;PT Transporindo Agung Sejahtera ( Surabaya );Surabaya;Full time;https://www.jobstreet.co.id/job/79615165
17-Oct-24 14:51;System Analyst;PT Omega Softindo;West Jakarta;Full time;https://www.jobstreet.co.id/job/79580944
17-Oct-24 10:17;IT Business Analyst;PT Salva Teknologi Digital;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79579006
17-Oct-24 06:36;IT Business Analyst;Hand International Pte. Ltd.;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79573168
22-Oct-24 12:48;ODOO DEVELOPER;PT IGP Internasional;Yogyakarta Special Region;Contract/Temp;https://www.jobstreet.co.id/job/79685143
23-Oct-24 03:43;System Administrator;PT Metrocom Global Solusi;Jakarta;Full time;https://www.jobstreet.co.id/job/79697318
17-Oct-24 07:29;IT Development Officer;PT Multikarya Asia Pasifik Raya;South Jakarta;Full time;https://www.jobstreet.co.id/job/79574559
21-Oct-24 01:48;IT Toll Equipment;PT Nusantara Infrastructure, Tbk;South Tangerang;Full time;https://www.jobstreet.co.id/job/79603238
21-Oct-24 09:05;Business Consultant Hardware;PT. Berca Hardayaperkasa;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79642304
22-Oct-24 10:33;IT Pre Sales;PT Sirius Digital Solusindo;West Jakarta;Full time;https://www.jobstreet.co.id/job/79681366
18-Oct-24 04:11;Principal Application Architect;PT CIMB Niaga Tbk;South Tangerang;Full time;https://www.jobstreet.co.id/job/79596001
21-Oct-24 07:00;Product Analyst;PT Petrosea Tbk;South Jakarta;Full time;https://www.jobstreet.co.id/job/79639331
16-Oct-24 16:59;Analys Programmer;PT Usaha Gedung Mandiri;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79554477
18-Oct-24 07:12;Business Analayst;PT Ako Media Asia;Jakarta;Full time;https://www.jobstreet.co.id/job/79601818
23-Oct-24 02:49;IT PMO SUPPORT (PROJECT ADMIN);PT Synergy Network Solution;Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79694852
16-Oct-24 15:02;Exterro FTK Virtual License;PT Data Sinergitama Jaya;South Jakarta;Casual/Vacation;https://www.jobstreet.co.id/job/79553877
17-Oct-24 02:41;Omnichannel Management Sr. Specialist;PT Arya Noble;Jakarta;Full time;https://www.jobstreet.co.id/job/79564095
23-Oct-24 07:15;System Engineer;TREND NETWORK TECHNOLOGY SDN. BHD.;Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79704264
23-Oct-24 03:23;Helpdesk Network (Yogyakarta);PT Karya Solusi Prima Sejahtera;Yogyakarta;Full time;https://www.jobstreet.co.id/job/78375102
23-Oct-24 03:53;System Storage Engineer;PT Graha Karya Informasi;Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79697642
22-Oct-24 01:33;APPLICATION DEVELOPER STAFF;PT Usaha Prima Nusantara;Medan;Full time;https://www.jobstreet.co.id/job/79653885
22-Oct-24 08:26;IT Staff;PT Hollit International;South Jakarta;Full time;https://www.jobstreet.co.id/job/79678106
22-Oct-24 12:16;IT Project Manager (Infra & Application);PT Rsystems Ibizcs International;Jakarta;Full time;https://www.jobstreet.co.id/job/79682119
22-Oct-24 09:52;Server Engineer - IT Consultant (A-112371);RGF HR Agent Indonesia;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79680816
22-Oct-24 09:22;EPICOR Business Analyst;PT. Inti Talenta Teknologi;South Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79679497
22-Oct-24 07:09;IT System Engineer;PT. Berca Hardayaperkasa;Central Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79676577
21-Oct-24 01:08;IT Staff;PT Daya Pratama Lestari;Bandung Regency;Full time;https://www.jobstreet.co.id/job/79627364
21-Oct-24 02:42;Japanese Speaker IT Help Desk - IT Consulting (A-112285);RGF HR Agent Indonesia;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79630061
21-Oct-24 01:51;SAP WM Functional;PT Sukanda Djaya;Bekasi;Full time;https://www.jobstreet.co.id/job/79628506
21-Oct-24 09:28;L1 Cloud Support Engineer;PT Data Labs Analytics;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79643121
21-Oct-24 08:08;IT Developer;PT Central Asia Financial (Asuransi JAGADIRI);Jakarta;Full time;https://www.jobstreet.co.id/job/79640918
21-Oct-24 09:46;Technical Odoo;PT Electronic Data Interchange Indonesia (Member of Pelindo);Surabaya;Contract/Temp;https://www.jobstreet.co.id/job/79643580
21-Oct-24 02:33;IT Support;PT Indo World;Bitung;Full time;https://www.jobstreet.co.id/job/79629753
21-Oct-24 04:28;Solution Engineer;PT SOD Technology Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79634268
21-Oct-24 04:38;IT Administration Staff;PT. Satya Langgeng Sentosa;West Jakarta;Full time;https://www.jobstreet.co.id/job/79634562
20-Oct-24 09:45;IT - Technical Support Assistant;PT Unilever Oleochemical Indonesia;North Sumatra;Full time;https://www.jobstreet.co.id/job/79621839
18-Oct-24 08:11;TECHNICAL SUPPORT;PT Knitto Tekstil Indonesia;Bandung;Full time;https://www.jobstreet.co.id/job/79603101
18-Oct-24 03:59;Apps Quality Control Officer;PT LIGHT CONE TECHNOLOGY INDONESIA;South Jakarta;Full time;https://www.jobstreet.co.id/job/79595645
18-Oct-24 10:58;IT Staff Programmer, Marketing, Social Media Support;PT Mitra Putra Perkasa;Bandung;Full time;https://www.jobstreet.co.id/job/79607233
17-Oct-24 04:02;IT SAP Specialist;PT Acset Indonusa Tbk;Central Jakarta;Full time;https://www.jobstreet.co.id/job/79568101
17-Oct-24 05:29;Business Analyst;PT Jasa Kelola Asia;Jakarta;Full time;https://www.jobstreet.co.id/job/79570367
17-Oct-24 10:57;IT Specialist & System Development;PT KOSMOS WAVELENGTHTECHNOLOGY;Tangerang;Full time;https://www.jobstreet.co.id/job/79579348
17-Oct-24 05:03;IT Officer;PT Duta Trada Sarana;Tangerang;Full time;https://www.jobstreet.co.id/job/79569779
17-Oct-24 10:37;IT PROGRAMMER/SYSTEM ANALYST;PT. Utama Sinergi Sejati;Bandung;Full time;https://www.jobstreet.co.id/job/79579157
17-Oct-24 02:08;Field Technician (Teknisi IT);PT Nusantara Compnet Integrator;West Jakarta;Contract/Temp;https://www.jobstreet.co.id/job/79563095
18-Oct-24 16:55;SAP ABAP Team Lead;PT Jasa Teknologi Informasi IBM;Jakarta;Full time;https://www.jobstreet.co.id/job/79612494
21-Oct-24 04:20;IT Application Support Associate;PT Alto Network;Central Java;Contract/Temp;https://www.jobstreet.co.id/job/79638221
16-Oct-24 13:48;Helpdesk Engineer - IT;Shopee Internasional Indonesia;Jakarta;Full time;https://www.jobstreet.co.id/job/79553997
